#SERVO3-S Parameter Limitcheck
#
# Index|Subindex|IndexID|SubindexID|Category|ShortName|Datatype|WriteLevel|Persistent|MinVal|MaxVal|DefaultVal|Limittest|Recordable|CANopenPDO|Trigger|ResetType|ParTakeOver|InDevice|ModuleCode|AmpOffOnly|ModeToggle|ActionCmd|InPLCopen|Unit|Sercos2IDN
#
11|21|PREG|CH4PB|setting|PosReg4ValueB|INT32|1|1|NDef|NDef|0|1|0|R_PDO|0|UsrParRes|anderer Parameter|0||0|0|0|0|usr_p|67
11|22|PREG|GROUPSTART|setting|PosRegGroupStart|UINT16|1|1|0|15|0|2|0||0|UsrParRes|Sofort|0||0|0|0|0||
13|1|MOTACS|SERIAL|identification||UINT32|0|0|0|4294967295|NDef|1|0||0|NoRes||0||0|0|0|0||
13|2|MOTACS|MOTTYPE|identification|_M_Type|UINT32|0|0|0|99999999|NDef|1|0||0|NoRes||1||0|0|0|0||
13|3|MOTACS|SENSTYPE|identification|_M_Encoder|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0||
13|4|MOTACS|NMAXMOTOR|identification|_M_n_max|UINT16|0|0|0|13200|13200|1|0||0|NoRes||1||0|0|0|0|motor_v|113
13|5|MOTACS|NNOM|identification|_M_n_nom|UINT16|0|0|0|13200|NDef|1|0||0|NoRes||1||0|0|0|0|motor_v|
13|6|MOTACS|IMAX|identification|_M_I_max|UINT16|0|0|0|32767|NDef|1|0||0|NoRes||1||0|0|0|0|Arms|109
13|7|MOTACS|INOM|identification|_M_I_nom|UINT16|0|0|0|32767|NDef|1|0||0|NoRes||1||0|0|0|0|Arms|196
13|8|MOTACS|TQNOM|identification|_M_M_nom|UINT16|0|0|0|32767|NDef|1|0||0|NoRes||1||0|0|0|0|motor_m|
13|9|MOTACS|TQMAX|identification|_M_M_max|UINT16|0|0|0|32767|NDef|1|0||0|NoRes||1||0|0|0|0|Nm|
13|10|MOTACS|UNOM|identification|_M_U_nom|UINT16|0|0|0|32767|NDef|1|0||0|NoRes||1||0|0|0|0|V|
13|11|MOTACS|KE|identification|_M_kE|UINT32|0|0|1|30000|NDef|1|0||0|NoRes||1||0|0|0|0|motor_u|
13|12|MOTACS|JMOT|identification|_M_Jrot|UINT32|0|0|0|2147483648|NDef|1|0||0|NoRes||1||0|0|0|0|motor_f|
13|13|MOTACS|RMOT|identification|_M_R_UV|UINT16|0|0|1|10000|NDef|1|0||0|NoRes||1||0|0|0|0|Ohm|
13|14|MOTACS|LQ|identification|_M_L_q|UINT16|0|0|1|65535|NDef|1|0||0|NoRes||1||0|0|0|0|mH|
13|15|MOTACS|LD|identification|_M_L_d|UINT16|0|0|1|65535|NDef|1|0||0|NoRes||1||0|0|0|0|mH|
13|16|MOTACS|TMOTMAX|identification|_M_T_max|INT16|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0|°C|
13|17|MOTACS|I2TDT|identification|_M_I2t|UINT16|0|0|1|32767|NDef|1|0||0|NoRes||1||0|0|0|0|ms|
13|18|MOTACS|PTCNTC|identification|_M_TempType|UINT16|0|0|0|1|NDef|1|0||0|NoRes||0||0|0|0|0||
13|19|MOTACS|I0|identification|_M_I_0|UINT16|0|0|1|32767|NDef|1|0||0|NoRes||1||0|0|0|0|Arms|111
13|20|MOTACS|PPAIRMOT|identification|_M_Polepair|UINT16|0|0|1|100|NDef|1|0||0|NoRes||1||0|0|0|0||
13|21|MOTACS|TMOTWARN|identification|_M_T_warn|INT16|0|0|NDef|NDef|NDef|1|0||0|NoRes||0||0|0|0|0|°C|
13|22|MOTACS|TQU0|identification|_M_M_0|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0|motor_m|
13|23|MOTACS|BRAKEUHOLD|no||UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0||
13|24|MOTACS|DOM|no||UINT32|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0||
13|25|MOTACS|UMAX|no|_M_U_max|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0|V|
13|26|MOTACS|PWMFCHOP|no||UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0|Hz|
13|27|MOTACS|SERIAL1|identification|Motor S/N|UINT32|0|0|0|4294967295|NDef|1|0||0|NoRes||1||0|0|0|0||
13|28|MOTACS|SERIAL2|identification||UINT32|0|0|0|4294967295|NDef|1|0||0|NoRes||1||0|0|0|0||
13|29|MOTACS|SERIAL3|identification||UINT32|0|0|0|4294967295|NDef|1|0||0|NoRes||1||0|0|0|0||
13|30|MOTACS|SERIAL4|identification||UINT32|0|0|0|4294967295|NDef|1|0||0|NoRes||1||0|0|0|0||
13|31|MOTACS|SERIAL5|identification||UINT32|0|0|0|4294967295|NDef|1|0||0|NoRes||1||0|0|0|0||
13|32|MOTACS|BRAKE|identification|_M_HoldingBrake|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0||
13|33|MOTACS|BRAKECOUPLING|identification|_M_BRK_T_apply|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0|ms|
13|34|MOTACS|BRAKEDISCONNECT|identification|_M_BRK_T_release|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0|ms|
13|35|MOTACS|PPAIRPITCH|identification|_M_PolePairPitch|UINT16|0|0|1|100|NDef|1|0||0|NoRes||1||0|0|0|0|mm|
13|36|MOTACS|MOTORTYPE|no|_M_Motortype|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes|Hochlauf|1||1|0|0|1||
13|37|MOTACS|HWINDEX1|no|Motor Hardware Index|UINT32|0|0|NDef|NDef|NDef|1|0||0|NoRes|Hochlauf|1||1|0|0|0||
13|38|MOTACS|HWINDEX2|no||UINT32|0|0|NDef|NDef|NDef|1|0||0|NoRes|Hochlauf|1||1|0|0|0||
13|39|MOTACS|HWINDEX3|no||UINT32|0|0|NDef|NDef|NDef|1|0||0|NoRes|Hochlauf|1||1|0|0|0||
13|40|MOTACS|HWINDEX4|no||UINT32|0|0|NDef|NDef|NDef|1|0||0|NoRes|Hochlauf|1||1|0|0|0||
13|41|MOTACS|HWINDEX5|no||UINT32|0|0|NDef|NDef|NDef|1|0||0|NoRes|Hochlauf|1||1|0|0|0||
16|1|PA|INOM|identification|_PS_I_nom|UINT16|0|1|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0|Arms|112
16|2|PA|IMAX|identification|_PS_I_max|UINT16|0|1|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0|Arms|110
16|3|PA|UKZMAX|identification|_PS_U_maxDC|UINT16|0|1|1|20000|NDef|1|0||0|NoRes||1||0|0|0|0|V|
16|4|PA|UKZMIN|identification|_PS_U_minDC|UINT16|0|1|1|20000|NDef|1|0||0|NoRes||1||0|0|0|0|V|
16|5|PA|DEFPWM|no|_PS_f_DefChop|UINT16|0|1|4|16|8|1|0||0|NoRes||1||0|0|0|0||
16|6|PA|TWARN|identification|_PS_T_warn|INT16|0|1|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0|°C|
16|7|PA|TMAX|identification|_PS_T_max|INT16|0|1|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0|°C|
16|8|PA|RBALINT|identification|_RESint_R|UINT16|0|1|0|32767|NDef|1|0||0|NoRes||1||0|0|0|0|Ohm|
16|9|PA|PBALINT|identification|_RESint_P|UINT16|0|1|1|32767|NDef|1|0||0|NoRes||1||0|0|0|0|W|
16|10|PA|UKZMINSTOP|identification|_PS_U_minStopDC|UINT16|0|1|1|20000|NDef|1|0||0|NoRes||1||0|0|0|0|V|
17|1|CTRLG|KPID|monitoring|_CTRL_KPid|UINT16|4|1|5|12700|NDef|1|0||0|CtrlRes|Sofort|1||0|0|0|0|V/A|119
17|2|CTRLG|TNID|monitoring|_CTRL_TNid|UINT16|4|1|13|32767|NDef|1|0||0|CtrlRes|Sofort|1||0|0|0|0|ms|120
17|3|CTRLG|KPIQ|monitoring|_CTRL_KPiq|UINT16|4|1|5|12700|NDef|1|0||0|CtrlRes|Sofort|1||0|0|0|0|V/A|106
17|4|CTRLG|TNIQ|monitoring|_CTRL_TNiq|UINT16|4|1|13|32767|NDef|1|0||0|CtrlRes|Sofort|1||0|0|0|0|ms|107
17|5|CTRLG|NPIDDTIME|no|CTRL_vPIDDTime|UINT16|2|1|1|1000|25|2|0||0|CtrlRes|Sofort|1||0|0|0|1|ms|
17|6|CTRLG|NPIDDPART|no|CTRL_vPIDDPart|UINT16|2|1|0|4000|0|2|0||0|CtrlRes|Sofort|1||0|0|0|1|%|102
17|7|CTRLG|ZEROCONREF|no|_CTRL_ZeroconRef|UINT16|4|1|0|1000|0|2|0||0|CtrlRes|Sofort|1||0|0|0|0|%|
17|8|CTRLG|TAUNACT|no|CTRL_TAUnact|UINT16|2|1|0|3000|NDef|2|0||0|CtrlRes|Sofort|1||0|0|0|1|ms|392
17|9|CTRLG|SPDFRIC|setting|CTRL_SpdFric|UINT32|2|1|0|20|5|2|0||0|CtrlRes|Sofort|1||0|0|0|1|1/min|
17|10|CTRLG|KFACC|setting|CTRL_KFAcc|UINT16|2|1|0|30000|0|3|0||0|CtrlRes|Sofort|1||0|0|0|1|%|348
17|12|CTRLG|IMAX|setting|CTRL_I_max|UINT16|1|1|0|46300|NDef|3|0|R_PDO|0|UsrParRes|Sofort|1||0|0|0|1|Arms|92
17|13|CTRLG|IMAXQSTOP|setting|LIM_I_maxQSTP|UINT16|1|1|1|46300|NDef|3|0||0|UsrParRes|Sofort|1||0|0|0|1|Arms|
17|14|CTRLG|IMAXHALT|setting|LIM_I_maxHalt|UINT16|1|1|1|46300|NDef|3|0||0|UsrParRes|Sofort|1||0|0|0|1|Arms|
17|15|CTRLG|IMAXFW|setting|CTRL_I_max_fw|UINT16|2|1|0|30000|0|2|0||0|CtrlRes|Enable|1||1|0|0|1|Arms|
17|16|CTRLG|NMAX|setting|CTRL_v_max|UINT32|1|1|1|2147483647|13200|1|0|R_PDO|0|UsrParRes|Sofort|1||0|0|0|1|usr_v|91
17|20|CTRLG|TPARASWITCH|no|CTRL_ParChgTime|UINT16|1|1|0|2000|0|2|0||0|CtrlRes|Sofort|1||0|0|0|1|ms|
17|21|CTRLG|GLOBGAIN|setting|CTRL_GlobGain|UINT16|1|1|50|10000|1000|2|0||0|CtrlRes|Sofort|1||0|0|0|1|%|
17|22|CTRLG|PARASETCOPY|setting|CTRL_ParSetCopy|UINT16|1|0|0|2|NDef|1|0||0|NoRes|Sofort|1||0|0|0|0||
17|23|CTRLG|PARASETINFO|monitoring|_CTRL_ActParSet|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0||
17|24|CTRLG|PARASETCMDPERS|setting|CTRL_PwrUpParSet|UINT16|1|1|0|2|1|2|0||0|CtrlRes|Sofort|1||0|0|0|1||
17|25|CTRLG|PARASETCMD|setting|CTRL_SelParSet|UINT16|1|0|0|2|1|2|0||0|CtrlRes|Sofort|1||0|0|0|0||
17|26|CTRLG|PARASWITCHCOND|setting|CLSET_ParSwiCond|UINT16|1|1|0|4|0|3|0||0|CtrlRes|Sofort|1||0|0|0|1||
17|27|CTRLG|PARASETWINTIME|setting|CLSET_winTime|UINT16|1|1|0|1000|0|3|0||0|CtrlRes|Sofort|1||0|0|0|1|ms|
17|28|CTRLG|PARASETPDIF|setting|CLSET_p_DiffWin|UINT16|1|1|0|20000|100|3|0||0|CtrlRes|Sofort|1||0|0|0|0|revolution|
17|29|CTRLG|PARASETSPD|setting|CLSET_v_Threshol|UINT32|1|1|0|2147483647|50|2|0||0|CtrlRes|Sofort|1||0|0|0|1|usr_v|
17|30|CTRLG|TNN100|configuration||UINT16|1|1|0|32767|NDef|1|0||0|CtrlRes|Enable|0||1|0|0|0|ms|
17|31|CTRLG|KPN100|configuration||UINT16|1|1|1|12700|NDef|1|0||0|CtrlRes|Enable|0||1|0|0|0|A/(1/min)|
17|32|CTRLG|TAUNREF100|configuration||UINT16|1|1|0|32767|NDef|1|0||0|CtrlRes|Enable|0||1|0|0|0|ms|
17|33|CTRLG|KPP100|configuration||UINT16|1|1|20|9000|NDef|1|0||0|CtrlRes|Enable|0||1|0|0|0|1/s|
17|34|CTRLG|SPDOBSACTIVE|setting|CTRL_VelObsActiv|UINT16|2|1|0|2|0|3|0||0|CtrlRes|Sofort|1||1|0|0|1||
17|35|CTRLG|SPDOBSDYNAMIC|setting|CTRL_VelObsDyn|UINT16|2|1|3|20000|25|3|0||0|CtrlRes|Sofort|1||1|0|0|1|ms|
17|36|CTRLG|SPDOBSINERTIA|setting|CTRL_VelObsInert|UINT32|2|1|1|2147483648|NDef|3|0||0|CtrlRes|Sofort|1||1|0|0|1|gcm^2|
17|37|CTRLG|PARASETPDIFUSR|setting|CLSET_p_DiffWin_usr|INT32|1|1|0|2147483647|164|1|0||0|CtrlRes|Sofort|1||0|0|0|1|usr_p|
18|1|CTRL1|KPN|setting|CTRL1_KPn|UINT16|1|1|1|25400|NDef|2|0||0|CtrlRes|Sofort|1||0|0|0|1|A/(1/min)|100
18|2|CTRL1|TNN|setting|CTRL1_TNn|UINT16|1|1|0|32767|NDef|2|0||0|CtrlRes|Sofort|1||0|0|0|1|ms|101
18|3|CTRL1|KPP|setting|CTRL1_KPp|UINT16|1|1|20|9000|NDef|2|0||0|CtrlRes|Sofort|1||0|0|0|1|1/s|104
18|4|CTRL1|TAUNREF|setting|CTRL1_TAUnref|UINT16|1|1|0|32767|900|2|0||0|CtrlRes|Sofort|1||0|0|0|1|ms|
18|5|CTRL1|CURRFOL|setting|CTRL1_TAUiref|UINT16|1|1|0|400|50|2|0||0|CtrlRes|Sofort|1||0|0|0|1|ms|
18|6|CTRL1|KFPP|setting|CTRL1_KFPp|UINT16|1|1|0|2000|0|2|0||0|CtrlRes|Sofort|1||0|0|0|1|%|296
18|8|CTRL1|NOTCH1D|setting|CTRL1_Nf1damp|UINT16|2|1|550|990|900|2|0||0|CtrlRes|Sofort|1||0|0|0|1|%|
18|9|CTRL1|NOTCH1F|setting|CTRL1_Nf1freq|UINT16|2|1|500|15000|15000|2|0||0|CtrlRes|Sofort|1||0|0|0|1|Hz|
18|10|CTRL1|NOTCH1BW|setting|CTRL1_Nf1bandw|UINT16|2|1|10|900|700|2|0||0|CtrlRes|Sofort|1||0|0|0|1|%|
18|11|CTRL1|NOTCH2D|setting|CTRL1_Nf2damp|UINT16|2|1|550|990|900|2|0||0|CtrlRes|Sofort|1||0|0|0|1|%|
18|12|CTRL1|NOTCH2F|setting|CTRL1_Nf2freq|UINT16|2|1|500|15000|15000|2|0||0|CtrlRes|Sofort|1||0|0|0|1|Hz|
18|13|CTRL1|NOTCH2BW|setting|CTRL1_Nf2bandw|UINT16|2|1|10|900|700|2|0||0|CtrlRes|Sofort|1||0|0|0|1|%|
18|14|CTRL1|SPEEDOSUPDAMP|setting|CTRL1_Osupdamp|UINT16|2|1|0|500|0|2|0||0|CtrlRes|Sofort|1||0|0|0|1|%|
18|15|CTRL1|SPEEDOSUPDLAY|setting|CTRL1_Osupdelay|UINT16|2|1|0|7500|0|2|0||0|CtrlRes|Sofort|1||0|0|0|1|ms|
18|16|CTRL1|KFRIC|no|CTRL1_Kfric|UINT16|2|1|0|1000|0|2|0||0|CtrlRes|Sofort|1||0|0|0|1|Arms|
19|1|CTRL2|KPN|setting|CTRL2_KPn|UINT16|1|1|1|25400|NDef|2|0||0|CtrlRes|Sofort|1||0|0|0|1|A/(1/min)|
19|2|CTRL2|TNN|setting|CTRL2_TNn|UINT16|1|1|0|32767|NDef|2|0||0|CtrlRes|Sofort|1||0|0|0|1|ms|
19|3|CTRL2|KPP|setting|CTRL2_KPp|UINT16|1|1|20|9000|NDef|2|0||0|CtrlRes|Sofort|1||0|0|0|1|1/s|
19|4|CTRL2|TAUNREF|setting|CTRL2_TAUnref|UINT16|1|1|0|32767|900|2|0||0|CtrlRes|Sofort|1||0|0|0|1|ms|
19|5|CTRL2|CURRFOL|setting|CTRL2_TAUiref|UINT16|1|1|0|400|50|2|0||0|CtrlRes|Sofort|1||0|0|0|1|ms|
19|6|CTRL2|KFPP|setting|CTRL2_KFPp|UINT16|1|1|0|2000|0|2|0||0|CtrlRes|Sofort|1||0|0|0|1|%|
19|8|CTRL2|NOTCH1D|setting|CTRL2_Nf1damp|UINT16|2|1|550|990|900|2|0||0|CtrlRes|Sofort|1||0|0|0|1|%|
19|9|CTRL2|NOTCH1F|setting|CTRL2_Nf1freq|UINT16|2|1|500|15000|15000|2|0||0|CtrlRes|Sofort|1||0|0|0|1|Hz|
19|10|CTRL2|NOTCH1BW|setting|CTRL2_Nf1bandw|UINT16|2|1|10|900|700|2|0||0|CtrlRes|Sofort|1||0|0|0|1|%|
19|11|CTRL2|NOTCH2D|setting|CTRL2_Nf2damp|UINT16|2|1|550|990|900|2|0||0|CtrlRes|Sofort|1||0|0|0|1|%|
19|12|CTRL2|NOTCH2F|setting|CTRL2_Nf2freq|UINT16|2|1|500|15000|15000|2|0||0|CtrlRes|Sofort|1||0|0|0|1|Hz|
19|13|CTRL2|NOTCH2BW|setting|CTRL2_Nf2bandw|UINT16|2|1|10|900|700|2|0||0|CtrlRes|Sofort|1||0|0|0|1|%|
19|14|CTRL2|SPEEDOSUPDAMP|setting|CTRL2_Osupdamp|UINT16|2|1|0|500|0|2|0||0|CtrlRes|Sofort|1||0|0|0|1|%|
19|15|CTRL2|SPEEDOSUPDLAY|setting|CTRL2_Osupdelay|UINT16|2|1|0|7500|0|2|0||0|CtrlRes|Sofort|1||0|0|0|1|ms|
19|16|CTRL2|KFRIC|no|CTRL2_Kfric|UINT16|2|1|0|1000|0|2|0||0|CtrlRes|Sofort|1||0|0|0|1|Arms|
22|3|SER|BAUDRATE|configuration|MBbaud|UINT32|1|1|9600|38400|19200|2|0||0|FactRes|Hochlauf|1||0|0|0|1||
22|4|SER|ADDRESS|configuration|MBaddress|UINT16|1|1|1|247|1|2|0||0|FactRes|Hochlauf|1||0|0|0|1||
22|5|SER|FORMAT|configuration|MBformat|UINT16|1|1|1|4|2|2|0||0|FactRes|Hochlauf|1||0|0|0|1||
22|6|SER|NGUARD|setting|MBnode_guard|UINT16|1|0|0|10000|0|2|0||0|NoRes|Sofort|1||0|0|0|0|ms|
22|7|SER|MBWORD|configuration|MBdword_order|UINT16|1|1|0|1|0|1|0||0|FactRes|Sofort|1||0|0|0|1||
22|8|SER|MONACCESS|monitoring||UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0||
22|9|SER|MONBLOCK|no||UINT32|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0||
22|10|SER|MBPARADR|no||UINT32|4|0|NDef|NDef|NDef|0|0||0|NoRes||1||0|0|0|0||
22|11|SER|MBPARDAT|no||UINT32|4|0|NDef|NDef|NDef|0|0||0|NoRes||1||0|0|0|0||
22|12|SER|EFMCONFIG|monitoring||UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0||
22|13|SER|EFMDATA|monitoring||UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0||
22|14|SER|EFMSTATUS|monitoring||UINT32|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0||
22|15|SER|EFMTIME|monitoring||UINT32|0|0|NDef|NDef|NDef|1|0||0|NoRes||1||0|0|0|0||
25|1|SERC2|MASCON|no|MasterControl|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes|Sofort|0||0|0|0|0||134
25|2|SERC2|DRVSTAT|no|DriveStatus|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes|Sofort|0||0|0|0|0||135
25|3|SERC2|PRIMOMODE|no|PrimOperatingMode|UINT16|1|0|NDef|NDef|NDef|0|0||0|NoRes|Sofort|0||0|0|0|0||32
25|4|SERC2|SECOMODE1|no|SecOperatingMode|UINT16|1|0|NDef|NDef|NDef|0|0||0|NoRes|Sofort|0||0|0|0|0||33
25|5|SERC2|VELDATSCALFAC|no|VelDatScalFac|UINT16|1|1|NDef|NDef|NDef|2|0||0|NoRes|Sofort|0||0|0|0|0||45
25|6|SERC2|VELDATSCALEXP|no|VelDatScalExp|INT16|1|0|NDef|NDef|NDef|2|0||0|NoRes|Sofort|0||0|0|0|0||46
25|8|SERC2|INTERFACESTAT|monitoring|InterfaceStat|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes||0||0|0|0|0||
25|10|SERC2|AMPTMPSTAT|no|PS_OvertempWarn|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes|Sofort|0||0|0|0|0||311
25|11|SERC2|MOTTMPSTAT|no|MotorOvertemp|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes|Sofort|0||0|0|0|0||312
25|12|SERC2|TRGTRNGSTAT|no|TargetOutOfRange|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes|Sofort|0||0|0|0|0||323
25|13|SERC2|TORQLIMSTAT|no|TorqueLimitExceeded|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes|Sofort|0||0|0|0|0||334
25|14|SERC2|VELLIMSTAT|no|VelLimitExceeded|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes|Sofort|0||0|0|0|0||335
25|15|SERC2|INPOSSTAT|no|InPosition|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes|Sofort|0||0|0|0|0||336
25|16|SERC2|HOMESTAT|no|REFSwitch|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes|Sofort|0||0|0|0|0||400
25|17|SERC2|PRB1STAT|no|CaptureInput1|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes|Sofort|0||0|0|0|0||401
25|18|SERC2|PRB2STAT|no|CaptureInput2|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes|Sofort|0||0|0|0|0||402
25|19|SERC2|POSFVALSTAT|no|ValidZeroPoint|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes|Sofort|0||0|0|0|0||403
25|20|SERC2|PRB1POSSTAT|no|Cap1RisingEdge|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes|Sofort|0||0|0|0|0||409
25|21|SERC2|PRB1NEGSTAT|no|Cap1FallingEdge|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes|Sofort|0||0|0|0|0||410
25|22|SERC2|PRB2POSSTAT|no|Cap2RisingEdge|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes|Sofort|0||0|0|0|0||411
25|23|SERC2|PRB2NEGSTAT|no|Cap2FallingEdge|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes|Sofort|0||0|0|0|0||412
25|25|SERC2|RTCBIT1ALLOC|no|RTControlBit1Assign|UINT16|1|0|NDef|NDef|NDef|2|0||0|NoRes|Sofort|0||0|0|0|0||301
25|27|SERC2|RTCBIT2ALLOC|no|RTControlBit2Assign|UINT16|1|0|NDef|NDef|NDef|2|0||0|NoRes|Sofort|0||0|0|0|0||303
25|28|SERC2|RTSBIT1|no|RTStatusBit1|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes|Sofort|0||0|0|0|0||304
25|29|SERC2|RTSBIT1ALLOC|no|RTStatusBit1Assign|UINT16|1|0|NDef|NDef|NDef|2|0||0|NoRes|Sofort|0||0|0|0|0||305
25|30|SERC2|RTSBIT2|no|RTStatusBit2|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes|Sofort|0||0|0|0|0||306
25|31|SERC2|RTSBIT2ALLOC|no|RTStatusBit2Assign|UINT16|1|0|NDef|NDef|NDef|2|0||0|NoRes|Sofort|0||0|0|0|0||307
25|32|SERC2|POSPOL|no|InvPosDataSign|UINT16|1|1|NDef|NDef|NDef|2|0||0|NoRes|Sofort|0||1|0|0|0||55
25|33|SERC2|MANUC1D|no|ManuC1D|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes|Sofort|0||0|0|0|0||129
25|34|SERC2|MANUC2D|no|ManuC2D|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes|Sofort|0||0|0|0|0||181
25|35|SERC2|MANUC3D|no|ManuC3D|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes|Sofort|0||0|0|0|0||182
25|36|SERC2|MASKC2D|no|MaskC2D|UINT16|1|0|0|65535|65535|2|0||0|NoRes|Sofort|0||0|0|0|0||97
25|37|SERC2|MASKC3D|no|MaskC3D|UINT16|1|0|0|65535|65535|3|0||0|NoRes|Sofort|0||0|0|0|0||98
25|38|SERC2|C1DIAGNOSTIC|no|C1Diagnostic|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes|Sofort|0||0|0|0|0||11
25|39|SERC2|C2DIAGNOSTIC|no|C2Diagnostic|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes|Sofort|0||0|0|0|0||12
25|40|SERC2|C3DIAGNOSTIC|no|C3Diagnostic|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes|Sofort|0||0|0|0|0||13
25|41|SERC2|PRB1ENABLE|no|Cap1Enable|UINT16|1|0|NDef|NDef|NDef|1|0||0|NoRes|Sofort|0||0|0|0|0||405
25|42|SERC2|PRB2ENABLE|no|Cap2Enable|UINT16|1|0|NDef|NDef|NDef|1|0||0|NoRes|Sofort|0||0|0|0|0||406
25|45|SERC2|VELSCAL|no|VelocityScaling|UINT16|0|0|NDef|NDef|10|1|0||0|NoRes|Sofort|0||0|0|0|0||44
25|47|SERC2|POSSCAL|no|PositionScaling|UINT16|0|0|10|10|10|1|0||0|NoRes|Sofort|0||0|0|0|0||76
25|48|SERC2|TORQSCAL|no|TorqueScaling|UINT16|0|0|NDef|NDef|0|1|0||0|NoRes|Sofort|0||0|0|0|0||86
25|49|SERC2|HOMEPARAM|no|HomingParam|UINT16|1|0|NDef|NDef|NDef|2|0||0|NoRes|Sofort|0||0|0|0|0||147
25|50|SERC2|POSRES|no|PositionResolution|UINT32|0|0|NDef|NDef|131072|1|0||0|NoRes|Sofort|0||0|0|0|0||79
25|51|SERC2|PRBCNTRL|no|CapConfig|UINT16|1|0|NDef|NDef|NDef|3|0||0|NoRes|Sofort|0||0|0|0|0||169
25|52|SERC2|LI0|no|DigInputDI0|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes|Sofort|0||0|0|0|0||
25|53|SERC2|LI1|no|DigInputDI1|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes|Sofort|0||0|0|0|0||
25|54|SERC2|LI2|no|DigInputDI2|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes|Sofort|0||0|0|0|0||
25|55|SERC2|LI3|no|DigInputDI3|UINT16|0|0|NDef|NDef|NDef|0|0||0|NoRes|Sofort|0||0|0|0|0||
25|56|SERC2|LI4|no|DigInputDI4|UINT16|0|0|NDef|NDef|NDef|0|0||0|NoRes|Sofort|0||0|0|0|0||
25|57|SERC2|LI5|no|DigInputDI5|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes|Sofort|0||0|0|0|0||
25|58|SERC2|LIO0|no|DigOutputDQ0|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes|Sofort|0||0|0|0|0||
25|59|SERC2|LIO1|no|DigOutputDQ1|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes|Sofort|0||0|0|0|0||
25|60|SERC2|LIO2|no|DigOutputDQ2|UINT16|0|0|NDef|NDef|NDef|1|0||0|NoRes|Sofort|0||0|0|0|0||
25|61|SERC2|PRBDIFFCTRL|no|DiffValCapConfig|UINT16|1|0|0|6|0|3|0||0|NoRes|Sofort|0||0|0|0|0||
